f,scl1
0.0,0.013457864
0.0,-0.0014659726
0.0,-0.0035336746
0.0,-0.018950695
0.0,-0.004575759
0.0,0.010616191
0.0,0.00021120862
0.0,-0.0055499943
0.0,0.005769328
0.0,-0.00029331175
0.0,-0.014585142
0.0,0.016005201
0.0,-0.007249778
0.0,0.0047911
0.0,-0.007231066
0.0,0.007100333
0.0,0.009024076
0.0,-0.008924114
0.0,0.00062665984
0.0,-0.013903098
0.0,0.0052684546
0.0,-0.0064776377
0.0,0.0054615894
0.0,0.007601937
0.0,-0.0022011537
0.0,0.008634847
0.0,0.00028026776
0.0,0.01735285
0.0,0.0011308007
0.0,0.00889794
0.0,-0.0029417584
0.0,0.001120799
0.0,0.0064173285
0.0,-0.020081943
0.0,-0.011388793
0.0,-0.0034455347
0.0,0.009014266
0.0,-0.012286576
0.0,0.010325958
0.0,-9.194624e-05
0.0,0.00565671
0.0,0.019778838
0.0,-0.016630318
0.0,0.027292052
0.0,-0.0144373635
0.0,0.023404542
0.0,0.011191917
0.0,-0.0020842236
0.0,0.008872387
0.0,-0.009370158
0.0,-0.009284498
0.0,0.008496122
0.0,0.012051092
0.0,0.011971708
0.0,0.0037865033
0.0,-0.010709744
0.0,-0.005101708
0.0,-0.0026608289
0.0,0.009044537
0.0,0.0052546845
0.0,-0.004250537
0.0,-0.004978435
0.0,0.0062828707
0.0,-0.0018398532
0.0,0.0044469163
0.0,0.0067208544
0.0,-0.0060187345
0.0,-0.006926247
0.0,0.009503989
0.0,0.00028948105
0.0,0.0029734257
0.0,-0.0013947247
0.0,-2.7387983e-05
0.0,-0.0006158255
0.0,0.008762767
0.0,-0.0030462244
0.0,0.0110512385
0.0,0.01095978
0.0,0.023246452
0.0,0.0014951186
0.0,-0.011479767
0.0,-0.010442832
0.0,0.009723509
0.0,-0.011645332
0.0,-0.018724184
0.0,0.003938797
0.0,-0.002517625
0.0,-0.0005306312
0.0,-0.004209309
0.0,0.010768216
0.0,0.003992029
0.0,-0.0008866467
0.0,0.0038738023
0.0,-0.0002660632
0.0,0.011228607
0.0,-0.00019915967
0.0,-0.0027280212
0.0,-0.000599554
0.0,0.0014764731
0.0,-0.0052342433
0.0,0.001621762
0.0,-0.00087384967
0.0,-0.0117991865
0.0,0.0111315455
0.0,-0.004069905
0.0,0.0054255226
0.0,0.0151466215
0.0,-0.0007377449
0.0,-0.0124936905
0.0,0.006879031
0.0,0.0089586135
0.0,-0.0026599017
0.0,0.014976923
0.0,-0.0153665645
0.0,0.010128163
0.0,0.008450581
0.0,-0.0022805035
0.0,0.013299577
0.0,-0.0001916709
0.0,-0.001726276
0.0,-0.016861862
0.0,-0.0014996534
0.0,0.0059248107
0.0,0.009372656
0.0,0.0011722867
0.0,0.0037323248
0.0,-0.012648707
0.0,-0.016654687
0.0,-0.005176142
0.0,-0.006140494
0.0,0.01029807
0.0,-0.005590057
0.0,-0.0141128525
0.0,0.0068393294
0.0,-0.0045779985
0.0,0.00958974
0.0,0.011110321
0.0,-0.012260073
0.0,0.00637737
0.0,0.010339557
0.0,-0.0027958474
0.0,-0.003444775
0.0,0.0036271466
0.0,-0.007083018
0.0,0.0041677738
0.0,0.008975657
0.0,-0.003925819
0.0,-0.020169051
0.0,-0.003000099
0.0,0.023096768
0.0,0.0043143583
0.0,-0.00095078663
0.0,-0.016269853
0.0,0.0104015395
0.0,-0.016143654
0.0,-0.01037599
0.0,0.02879453
0.0,0.002516106
0.0,-0.0039775106
0.0,-0.0058451225
0.0,-0.009323213
0.0,0.0068647293
0.0,-0.0032164042
0.0,-0.0029087018
0.0,-0.0009706375
0.0,0.0069329557
0.0,0.0137711605
0.0,0.00028898002
0.0,0.0035893777
0.0,0.013323923
0.0,-0.007130522
0.0,0.0025866358
0.0,-0.007062897
0.0,-0.0024803248
0.0,-0.005531511
0.0,-0.006373432
0.0,-0.0005177651
0.0,-0.0007786729
0.0,0.0025929196
0.0,-0.027612686
0.0,0.001519931
0.0,-0.009529094
0.0,-0.0029796215
0.0,-0.0020212082
0.0,0.009867552
0.0,-0.02018391
0.0,0.0044079265
0.0,0.008583479
0.0,-0.005389417
0.0,0.0057845833
0.0,0.014761472
0.0,-0.01113284
0.0,-0.0042693317
0.0,-0.011152309
0.0,0.0008850059
0.0,-0.0023605805
0.0,-0.017171282
0.0,-0.006510632
0.0,0.0029235012
0.0,0.0048168353
0.0,-0.015176238
0.0,0.0066375462
0.0,-0.0015154936
0.0,0.005289042
0.0,-0.014569245
0.0,0.0056509976
0.0,0.006952701
0.0,0.00909936
0.0,-0.0006480102
0.0,0.0081101395
0.0,0.01879538
0.0,0.0048914924
0.0,-0.011476409
0.0,-0.0031220878
0.0,0.0011502916
0.0,0.024741072
0.0,0.022320544
0.0,0.0045802346
0.0,-0.013107179
0.0,-0.01582977
0.0,0.004038198
0.0,0.0030372764
0.0,-0.011877922
0.0,-0.0047490047
0.0,0.0074412525
0.0,-0.008487065
0.0,0.010015908
0.0,0.013287372
0.0,-2.601033e-05
0.0,-0.0037865548
0.0,-0.00027031492
0.0,0.003951244
0.0,0.0008847121
0.0,0.031088559
0.0,1.5594442e-05
0.0,0.0008068737
0.0,-0.00076363946
0.0,-0.0003479287
0.0,0.0010913921
0.0,0.0014792124
0.0,-0.008688413
0.0,0.013949521
0.0,0.007824568
0.0,-0.015652755
0.0,0.0075365184
0.0,0.003159797
0.0,0.0012605314
0.0,-0.001306611
0.0,0.0026098248
0.0,0.008269474
0.0,0.018202178
0.0,-0.00124281
0.0,-0.0048961286
0.0,0.009822919
0.0,0.0028213826
0.0,-0.0038438037
0.0,0.011132123
0.0,-0.0040447675
0.0,-0.0005578224
0.0,0.004630976
0.0,0.005632797
0.0,-0.0046624546
0.0,-3.8874867e-05
0.0,-0.016848993
0.0,-0.011587693
0.0,-0.0050684996
0.0,0.026077323
0.0,-0.011302818
0.0,-0.007357033
0.0,0.005262418
0.0,0.0009786437
0.0,0.0044152467
0.0,-0.007832717
0.0,0.0030482917
0.0,-0.0085139265
0.0,0.020497201
0.0,-0.016175626
0.0,-0.0037275832
0.0,0.0070130606
0.0,0.00074850937
0.0,-0.0070792353
0.0,0.013827419
0.0,0.009046313
0.0,0.017285094
0.0,-0.0008273131
0.0,0.005417316
0.0,-0.011833115
0.0,0.009552211
0.0,-0.0027390271
0.0,0.0039369464
0.0,0.010979711
0.0,-0.0034402744
0.0,-0.011629267
0.0,0.006464922
0.0,-0.006766938
0.0,0.0036156925
0.0,0.009298308
0.0,-0.0167801
0.0,-0.009194338
0.0,0.013774295
0.0,-0.0045770756
0.0,0.0007612817
0.0,0.008208404
0.0,0.006554122
0.0,0.009109039
0.0,0.00912696
0.0,0.00084920594
0.0,-0.009748547
0.0,0.0061028297
0.0,0.004058362
0.0,0.010561265
0.0,0.0022176916
0.0,-0.013195043
0.0,-0.0047160895
0.0,0.0010917212
0.0,0.021146264
0.0,-0.012438308
0.0,-0.00875325
0.0,-0.008046893
0.0,0.012179436
0.0,0.020352932
0.0,0.004790953
0.0,-0.0057292054
0.0,-0.0021781325
0.0,-0.006593382
0.0,0.0037725132
0.0,-0.020482808
0.0,0.0071733776
0.0,0.007745962
0.0,0.0021212515
0.0,0.0016665262
0.0,0.000922199
0.0,-0.00046822423
0.0,-0.0008445572
0.0,0.016474178
0.0,0.0031589272
0.0,-0.006672598
0.0,0.003539447
0.0,0.002595379
0.0,0.011056841
0.0,-0.0061264723
0.0,0.014020213
0.0,-0.0025942388
0.0,-0.0029477605
0.0,-0.0047930023
0.0,0.0044953343
0.0,0.011516547
0.0,-0.0024903365
0.0,-0.022389615
0.0,0.007748206
0.0,0.0064338287
0.0,0.00028945264
0.0,0.008208927
0.0,0.0075120875
0.0,-0.014865279
0.0,-0.00085958623
0.0,0.0104611935
0.0,-0.007375766
0.0,-0.01245504
0.0,0.026431581
0.0,-0.006987215
0.0,-0.013314577
0.0,0.00066816364
0.0,-0.0049658585
0.0,0.004560799
0.0,-0.0007039293
0.0,0.0020762857
0.0,-0.0033348664
0.0,0.005540622
0.0,-0.003589984
0.0,0.00418506
0.0,-0.008810926
0.0,-0.00080082816
0.0,-0.0031783516
0.0,0.01504419
0.0,-0.007859289
0.0,-0.01762617
0.0,0.00943505
0.0,0.00041964612
0.0,-0.010558365
0.0,-0.0017749477
0.0,0.0025945848
0.0,-0.0043629743
0.0,-0.004056196
0.0,0.019728804
0.0,-0.007882309
0.0,-0.006645006
0.0,0.001006329
0.0,-0.0011858545
0.0,0.01149256
0.0,-0.013730965
0.0,-0.0054662046
0.0,-0.01893829
0.0,0.012245445
0.0,-0.0006937874
0.0,0.005999978
0.0,0.004849559
0.0,0.0005805573
0.0,-0.014521794
0.0,-0.0018029687
0.0,-0.011609181
0.0,0.0013924477
0.0,-0.010573709
0.0,-0.008485786
0.0,-0.014088727
0.0,0.0067501017
0.0,-0.00417196
0.0,0.0068303132
0.0,0.006093711
0.0,0.00032423582
0.0,0.0075547392
0.0,-0.0031431108
0.0,0.012959366
0.0,-0.01617537
0.0,-0.016698845
0.0,0.011955714
0.0,0.011077391
0.0,-0.0080356635
0.0,-0.0010616727
0.0,-0.0029436788
0.0,0.009384411
0.0,0.0013648494
0.0,-0.0044598826
0.0,0.009964145
0.0,-0.0067419326
0.0,0.0076285168
0.0,-0.0037669016
0.0,0.0004199931
0.0,0.010816077
0.0,-0.001401807
0.0,0.014265982
0.0,-0.003316077
0.0,-0.0025866071
0.0,0.011623638
0.0,-0.004967035
0.0,-0.033071913
0.0,-0.0002591816
0.0,0.012846241
0.0,0.0077184644
0.0,-0.0061303675
0.0,0.0047218134
0.0,-0.0006274637
0.0,0.005607087
0.0,-0.0028199977
0.0,0.00075650244
0.0,-0.0049046557
0.0,0.018914077
0.0,0.0026120748
0.0,-0.0064257286
0.0,0.014725122
0.0,-0.0026430986
0.0,-0.003602056
0.0,-0.0014748785
0.0,-0.00024366805
0.0,-0.018202195
0.0,-0.0046363547
0.0,-0.007537879
0.0,-0.007817901
0.0,0.0025295438
0.0,0.0031312201
0.0,0.00084653817
0.0,0.008592553
0.0,-0.009888166
0.0,-0.0066916617
0.0,-0.0013587786
0.0,-0.020092791
0.0,-0.0025912558
0.0,0.009843141
0.0,-0.0035318895
0.0,-0.009148381
0.0,0.00010435373
0.0,0.0010645
0.0,-0.0069489586
0.0,0.0015624408
0.0,0.0025154222
0.0,-0.008066866
0.0,0.00944227
0.0,0.0044627073
0.0,0.0036256223
0.0,-0.006583549
0.0,-0.004587202
0.0,0.00952896
0.0,-0.0021509796
0.0,0.00060639036
0.0,0.0072331964
0.0,-0.016964262
0.0,-0.009846707
0.0,-0.00717395
0.0,-0.0014926222
0.0,-0.0041002617
0.0,0.01532661
0.0,0.0073059294
0.0,-0.02213553
0.0,0.022762612
0.0,-0.0030067624
0.0,-0.0027596778
0.0,-0.0068815053
0.0,0.016208552
0.0,0.018095221
0.0,-0.005175973
0.0,0.0062314332
0.0,0.020647569
0.0,0.012918605
0.0,0.0008628994
0.0,0.015782189
0.0,0.010502387
0.0,-0.011623907
0.0,0.0028915394
0.0,-0.008785172
0.0,-0.0031404805
0.0,-0.00077909854
0.0,-0.0051501854
0.0,-0.008078068
0.0,0.008664423
0.0,0.00041396698
0.0,0.0060022557
0.0,-0.00028407562
0.0,-0.0005472494
0.0,0.007276871
0.0,0.006178313
0.0,0.004118496
0.0,-0.00940165
0.0,-0.0010608985
0.0,0.005855965
0.0,-0.0022392827
0.0,0.02371448
0.0,-0.01747412
0.0,-0.014162241
0.0,-0.0057423906
0.0,0.02019578
0.0,-0.0063857664
0.0,-0.0066294866
0.0,0.001966445
0.0,-0.018824892
0.0,0.019779468
0.0,-0.009552469
0.0,0.008055868
0.0,-0.0031446477
0.0,0.015501228
0.0,0.006646424
0.0,-0.004499238
0.0,-0.0044334764
0.0,0.020696674
0.0,-0.0011944937
0.0,0.0021171307
0.0,-0.0115765305
0.0,0.010183282
0.0,-0.02329425
0.0,0.0030278494
0.0,0.0033347388
0.0,-0.012703136
0.0,-0.003769546
0.0,-0.011039431
0.0,0.002260659
0.0,0.0023036595
0.0,-0.0054488583
0.0,-0.008233856
0.0,-0.004265655
0.0,0.012122652
0.0,-0.004961931
0.0,-0.009802204
0.0,-0.0039541856
0.0,-0.007020698
0.0,0.0011073597
0.0,-0.01741757
0.0,0.007780016
0.0,-0.005042363
0.0,0.0077723176
0.0,-0.0125822
0.0,0.0148762055
0.0,0.018714635
0.0,-0.00722816
0.0,-0.0044551566
0.0,-0.0033571692
0.0,-0.00088176224
0.0,0.020825287
0.0,0.0020296213
0.0,-0.004572275
0.0,-0.024782201
0.0,-0.0001817698
0.0,-0.0077905743
0.0,0.00047520167
0.0,0.0031366406
0.0,0.0068124095
0.0,0.0025172797
0.0,-0.00030246621
0.0,0.004369107
0.0,-0.01737744
0.0,-0.0057193497
0.0,-0.0047645248
0.0,0.010069235
0.0,0.0057096044
0.0,-0.0021524038
0.0,-0.0053514424
0.0,0.011884932
0.0,0.00029738373
0.0,-0.004236223
0.0,-0.0040609986
0.0,0.0099720135
0.0,0.0028259885
0.0,-0.0035418936
0.0,0.0070944075
0.0,-0.007386582
0.0,0.02759232
0.0,0.008310521
0.0,-0.0037754723
0.0,0.010432465
0.0,-0.0010473082
0.0,0.023295091
0.0,0.0023030504
0.0,-0.011145368
0.0,-0.022910899
0.0,0.0042773597
0.0,0.011393618
0.0,-0.012127005
0.0,-0.004660298
0.0,-0.007435183
0.0,-0.015445476
0.0,-0.0006328679
0.0,0.028927922
0.0,-0.0064991824
0.0,-0.022099193
0.0,0.0076390076
0.0,-0.012944998
0.0,-0.011714638
0.0,0.0024996805
0.0,-0.011117391
0.0,-0.013796396
0.0,0.014205118
0.0,0.00052196777
0.0,-0.009176146
0.0,0.0027921859
0.0,-0.004236392
0.0,0.016159268
0.0,-0.017970726
0.0,0.0019383887
0.0,0.012898705
0.0,-0.005500351
0.0,0.00033411302
0.0,-0.00039562365
0.0,-2.9927396e-05
0.0,0.00392853
0.0,-0.009569842
0.0,0.01419286
0.0,-0.00021798677
0.0,0.0033100788
0.0,-0.0022704997
0.0,0.015464134
0.0,-0.016030172
0.0,-0.0066662673
0.0,0.006407604
0.0,-0.0004820649
0.0,-0.005386432
0.0,-0.007447709
0.0,0.004030787
0.0,0.0077504828
0.0,0.006611254
0.0,-0.018407589
0.0,-0.007081035
0.0,-0.006947352
0.0,0.013060827
0.0,0.004957512
0.0,-0.0052535664
0.0,0.010491539
0.0,-0.005014915
0.0,-0.0003432444
0.0,0.0063180686
0.0,-0.004638693
0.0,0.017919298
0.0,-0.00068046147
0.0,-0.010878288
0.0,0.0016649675
0.0,0.00479351
0.0,-0.010057639
0.0,-0.011442064
0.0,0.0106236115
0.0,-0.0027536277
0.0,0.002269215
0.0,0.011052453
0.0,-0.0018179878
0.0,0.014063523
0.0,0.0034814603
0.0,0.0071148328
0.0,-0.010834279
0.0,-0.007657031
0.0,-0.006058739
0.0,0.0010874837
0.0,0.012218136
0.0,-0.01200418
0.0,0.012637509
0.0,-0.012477036
0.0,0.007044672
0.0,0.019791005
0.0,0.0071912264
0.0,-0.02658946
0.0,-0.0058695106
0.0,0.016622929
0.0,0.004270898
0.0,0.011509415
0.0,0.0032897273
0.0,0.012084091
0.0,-0.0055893073
0.0,-0.00088597555
0.0,-0.0053472463
0.0,0.009203428
0.0,0.012497966
0.0,-0.0023376555
0.0,-0.009755819
0.0,0.005776562
0.0,0.015462902
0.0,-0.0011516125
0.0,-0.0034627556
0.0,-0.017725822
0.0,0.0032190531
0.0,-0.0083849
0.0,0.021975407
0.0,0.009367709
0.0,-0.011829907
0.0,0.003038975
0.0,0.00024865518
0.0,0.002039482
0.0,0.0033474453
0.0,0.00034853633
0.0,0.0011623892
0.0,0.0128377825
0.0,0.008104435
0.0,-0.0077322638
0.0,-0.016150447
0.0,0.0010500671
0.0,0.0075253714
0.0,0.0044800146
0.0,7.62706e-05
0.0,0.0071025174
0.0,-0.013315425
0.0,-0.0014505837
0.0,-0.008991603
0.0,-0.013623955
0.0,-0.008172309
0.0,0.013333252
0.0,-0.004421766
0.0,-0.009925039
0.0,7.389985e-05
0.0,-0.0068854913
0.0,-0.006495241
0.0,-0.013496391
0.0,0.0057775057
0.0,0.0066118683
0.0,-0.004886785
0.0,-0.0052293506
0.0,-0.0036968843
0.0,-0.0023652203
0.0,-0.0150071895
0.0,-0.007598759
0.0,0.001368308
0.0,0.013728292
0.0,-0.0022997612
0.0,-0.004437029
0.0,-0.0024668598
0.0,0.009338045
0.0,-0.005433495
0.0,0.015807513
0.0,0.009211087
0.0,-0.023385854
0.0,-0.0013774463
0.0,-0.0034012948
0.0,-0.0022639446
0.0,0.0056920745
0.0,-0.0133056035
0.0,0.0010172067
0.0,0.009303317
0.0,-0.0021359306
0.0,0.0060975123
0.0,0.0057522175
0.0,-0.020426823
0.0,0.0060624247
0.0,-0.0059878062
0.0,-0.007833093
0.0,-0.013004487
0.0,-0.0073873275
0.0,-0.010082467
0.0,-0.017149309
0.0,-0.01985644
0.0,0.016651774
0.0,0.0070065386
0.0,-0.0097443955
0.0,-0.020466283
0.0,-0.0066838237
0.0,0.0046060793
0.0,0.008807315
0.0,-0.011675366
0.0,0.013196663
0.0,0.005340601
0.0,-0.0047289394
0.0,0.0001739942
0.0,0.004544864
0.0,0.009869249
0.0,0.0028489868
0.0,-0.005530462
0.0,2.8297143e-05
0.0,0.009358171
0.0,0.008483425
0.0,0.004223356
0.0,-0.014747294
0.0,0.0055990415
0.0,0.010911472
0.0,0.017029867
0.0,-0.00442276
0.0,0.011499399
0.0,0.004629707
0.0,-0.0031888634
0.0,0.0031067193
0.0,0.0030625502
0.0,0.007807785
0.0,-0.008074303
0.0,0.008361473
0.0,0.0048655937
0.0,-0.004500773
0.0,-0.004025324
0.0,0.01315529
0.0,0.010860379
0.0,0.010584546
0.0,0.0048902854
0.0,0.002145621
0.0,0.01679792
0.0,-0.008598235
0.0,0.00026527242
0.0,-0.0031554329
0.0,-0.010797241
0.0,0.0018497079
0.0,-0.002889496
0.0,0.022657255
0.0,0.013301002
0.0,0.0003873063
0.0,-0.0027669815
0.0,-0.013977013
0.0,0.010711885
0.0,0.0005751895
0.0,0.00032210376
0.0,0.012409836
0.0,0.009183925
0.0,-0.024168009
0.0,-0.00094369886
0.0,-0.005904498
0.0,-0.009017662
0.0,0.0039651655
0.0,-0.009636953
0.0,-0.009428664
0.0,-0.01830743
0.0,-0.010508209
0.0,0.0036464974
0.0,0.009863548
0.0,-0.012071361
0.0,0.0024590478
0.0,-0.023348922
0.0,-0.008351075
0.0,0.005451949
0.0,0.004036182
0.0,-0.00092471024
0.0,-0.0021638155
0.0,-0.0054149176
0.0,0.014166368
0.0,-0.009967715
0.0,0.00023227306
0.0,0.0025329217
0.0,-0.0007216901
0.0,0.0058408985
0.0,-0.014997307
0.0,-0.011079158
0.0,0.00074989646
0.0,0.021843068
0.0,0.008573529
0.0,-0.011172113
0.0,-0.0052759214
0.0,0.00058746064
0.0,0.0043515814
0.0,-0.0013273322
0.0,0.008811027
0.0,-0.0065603997
0.0,0.0040936754
0.0,0.0076454016
0.0,-0.0020410044
0.0,-0.0059597683
0.0,0.0050951303
0.0,0.00478389
0.0,0.008322461
0.0,-0.008540292
0.0,-0.0029829536
0.0,-0.019076487
0.0,-0.00796123
0.0,0.005167666
0.0,0.011311705
0.0,0.0017876045
0.0,0.0100611
0.0,-0.0052022752
0.0,0.00047347674
0.0,0.006247019
0.0,0.009330352
0.0,-0.024329055
0.0,-0.006942796
0.0,0.0049785064
0.0,-0.006695893
0.0,-0.0025804378
0.0,0.0075477194
0.0,-0.0006324574
0.0,-0.02209399
0.0,0.011546098
0.0,0.012383717
0.0,0.00810349
0.0,-0.00038352486
0.0,0.004416934
0.0,-0.004574264
0.0,-0.015756408
0.0,0.0019385555
0.0,0.017449178
0.0,-0.012004183
0.0,-0.005801246
0.0,-0.0025943087
0.0,-0.0008711023
0.0,-0.015144486
0.0,-0.005193514
0.0,-0.009720305
0.0,-0.0067297574
0.0,0.014728506
0.0,-0.007283097
0.0,-0.006498251
0.0,-0.017712928
0.0,-0.005881795
0.0,0.0053933132
0.0,0.009460877
0.0,-0.0042557586
0.0,-0.0065021156
0.0,0.0023238168
0.0,0.016326278
0.0,0.0006679757
0.0,-0.009703599
0.0,0.0012993531
0.0,-0.010443476
0.0,-0.018456874
0.0,-0.006446728
0.0,-0.005948831
0.0,0.0017189429
0.0,-0.011964863
0.0,0.025625147
0.0,-0.0006654078
0.0,-0.0038458146
0.0,0.01440395
0.0,-0.006818866
0.0,-0.00014618039
0.0,-0.005763024
0.0,0.020057669
0.0,0.0166316
0.0,-0.004457977
0.0,-0.010366768
0.0,0.005071324
0.0,-0.004941833
0.0,0.0036754978
0.0,0.0050455
0.0,-0.0014457966
0.0,-0.0042348136
0.0,-0.014406932
0.0,0.014539261
0.0,-0.011562697
0.0,-0.0046559074
0.0,-0.00256381
0.0,-0.021694448
0.0,-0.015648225
0.0,0.006606764
0.0,-0.009457891
0.0,0.0030412257
0.0,0.009903284
0.0,0.0040233
0.0,5.6557783e-05
0.0,0.0031140277
0.0,0.017292839
0.0,0.0139252385
0.0,0.005009787
0.0,-0.0076728207
0.0,0.0016929255
0.0,-0.0069353096
0.0,-0.00069261284
0.0,0.003688364
0.0,0.008717943
0.0,-0.005888844
0.0,0.0033721395
0.0,-0.0061922856
0.0,-0.0021309676
0.0,-0.021039894
0.0,0.002558765
0.0,0.013320316
0.0,0.0019871264
0.0,-0.004740319
0.0,-0.010883532
0.0,-0.02038554
0.0,0.018183455
0.0,0.007932562
0.0,-0.012114041
0.0,-0.00663378
0.0,0.0023793306
0.0,0.018135648
0.0,-0.009127252
0.0,-0.005556714
0.0,0.0054816357
0.0,-0.009001892
0.0,-0.0010575266
0.0,0.0085056415
0.0,-0.011931035
0.0,-0.010328844
0.0,0.00903594
0.0,0.0027842524
0.0,0.0060192016
0.0,-0.010843443
0.0,-0.0012660937
0.0,0.0021405136
0.0,-0.011679787
0.0,-0.012762981
0.0,0.000779609
0.0,0.019788265
0.0,-0.004556571
0.0,-0.0011466417
0.0,-0.0047644624
0.0,-0.013228787
0.0,0.010973056
0.0,0.009709414
0.0,0.010032053
0.0,-0.025919134
0.0,-0.002309635
0.0,0.0045227124
0.0,-0.017381659
0.0,-0.005439152
0.0,-0.010167393
0.0,-0.0116813
0.0,0.016325274
0.0,-0.016699659
0.0,0.0040849023
0.0,-0.013204666
0.0,0.004728964
0.0,-0.008507234
0.0,0.009889229
0.0,0.001843021
0.0,0.0068152132
0.0,-0.008974015
0.0,0.018440379
0.0,0.005848045
0.0,-0.008336386
0.0,0.010774981
0.0,-0.010182971
0.0,0.0123656355
0.0,0.0061333166
0.0,-0.0007721635
0.0,-0.0023304184
0.0,-0.0007455833
0.0,0.002140675
0.0,0.008139594
0.0,-0.011184276
0.0,-0.021498812
0.0,0.012490507
0.0,0.015614643
0.0,-0.01671853
0.0,0.0073235864
0.0,-0.022311732
0.0,-0.020542204
0.0,-0.0028484203
0.0,-0.0064049833
0.0,0.0033532272
0.0,0.0032301508
0.0,-0.0014290438
0.0,0.009004909
0.0,0.00019499315
0.0,0.012004745
0.0,0.0045609274
0.0,0.009968306
0.0,-0.005844733
0.0,0.0028002458
0.0,-0.006262999
0.0,0.0010387675
0.0,-0.005422132
0.0,0.017218966
0.0,0.0010568141
0.0,-0.0032444808
0.0,-0.0019753492
0.0,-0.012303284
0.0,0.013945465
0.0,0.0037138166
0.0,0.020008987
0.0,0.0063386424
0.0,-0.0038998893
0.0,-0.0043948526
0.0,-0.0061941105
0.0,-0.010175288
0.0,0.00925529
0.0,-0.018784132
0.0,0.008057556
0.0,0.0013102
0.0,-0.004269612
0.0,-0.00055628543
0.0,0.009192778
0.0,0.0055888197
0.0,-0.00791238
0.0,0.013187697
0.0,-0.008761993
0.0,-0.0032095285
0.0,0.015559922
0.0,-0.008488181
0.0,0.0034198954
0.0,0.017561961
0.0,-0.019868694
0.0,2.7458402e-05
0.0,0.012510118
0.0,-0.0027026047
0.0,0.015042809
0.0,-0.019207813
0.0,-0.006789727
0.0,-0.0030325886
0.0,0.015201616
0.0,0.004235602
0.0,0.0010440998
0.0,-0.0034200456
0.0,0.009572024
0.0,0.009344805
0.0,-0.009703436
0.0,-0.022548558
0.0,0.004054589
0.0,-0.010400745
0.0,0.006786089
0.0,0.01411715
0.0,0.0062846965
0.0,0.014205472
0.0,0.00064918806
0.0,0.00396708
0.0,0.02302591
0.0,-0.0015553426
0.0,-0.0073316675
0.0,-0.011348456
0.0,0.0047296532
0.0,-0.008323475
0.0,-0.015091831
0.0,-0.008044522
0.0,-0.013223263
0.0,0.005526124
0.0,0.0017724953
0.0,0.01182934
0.0,0.009651525
0.0,0.011211247
0.0,0.0067103934
0.0,-0.0009638382
0.0,0.018093714
0.0,0.022375014
0.0,-0.0010212391
0.0,-0.0070734364
0.0,0.013726245
0.0,0.004520157
0.0,0.0029416669
0.0,0.0018442133
0.0,-0.0056621255
0.0,-0.00664408
0.0,0.0038446705
0.0,-0.00011969904
0.0,-0.00064833
0.0,0.002230853
0.0,-0.0065312576
0.0,0.0044451924
0.0,0.00097163557
0.0,0.0026892968
0.0,-0.004879078
0.0,-0.006988009
0.0,-0.003607404
0.0,0.01632137
0.0,-0.008154047
0.0,0.011762689
0.0,-0.016380753
0.0,-0.007398098
0.0,0.011117887
0.0,0.0071916045
0.0,0.009192866
0.0,0.0014618799
0.0,-0.00038014597
0.0,0.011614973
0.0,-0.008048739
0.0,-0.010216358
0.0,0.0037465205
0.0,0.009289933
0.0,-0.012131646
0.0,-0.006608452
0.0,-0.0026343574
0.0,0.005966244
0.0,0.018894153
0.0,0.004771597
0.0,-0.009765424
0.0,0.004680804
0.0,0.017032381
0.0,-3.3937424e-05
0.0,0.001291885
0.0,0.0043619857
0.0,0.0015359914
0.0,0.019916145
0.0,-0.010063535
0.0,-0.014237275
0.0,0.00050447567
0.0,-0.0021455868
0.0,0.003992949
0.0,-0.01328547
0.0,-0.0012670938
0.0,0.005689366
0.0,0.002603475
0.0,0.014826035
0.0,0.00047009988
0.0,0.00072284695
0.0,0.010835172
0.0,-0.006955084
0.0,-0.0058952626
0.0,0.018701537
0.0,0.013043735
0.0,0.00966672
0.0,-0.01583639
0.0,0.00415174
0.0,0.0046203197
0.0,-0.010644272
0.0,-0.010749006
0.0,-0.0007583483
0.0,-0.001997964
0.0,0.0038135871
0.0,0.013668068
0.0,-0.012822215
0.0,-0.010216112
0.0,-0.019555306
0.0,0.008265867
0.0,-0.0017690631
0.0,0.01906558
0.0,-0.0062149484
0.0,0.0011220014
0.0,-0.0010976874
0.0,0.028423164
0.0,-0.0033344708
0.0,-0.0066576935
0.0,-0.0040649436
0.0,0.015491038
0.0,0.01236682
0.0,-0.017435098
0.0,0.011221651
0.0,-0.007099328
0.0,-0.0074873315
0.0,-0.024823707
0.0,0.0033237513
0.0,-0.007904092
0.0,-0.009454917
0.0,-0.03242504
0.0,-0.020799726
0.0,0.04329482
0.0,-0.0053770794
0.0,-0.014400096
0.0,0.0049277195
0.0,0.0020971817
0.0,0.014129978
0.0,-0.0013423462
0.0,-0.006653822
0.0,-0.00031045973
0.0,-0.004218834
0.0,0.0057138824
0.0,-0.001523649
0.0,0.0012902116
0.0,-0.001085787
0.0,0.0046253847
0.0,0.0018368509
0.0,-0.0005027053
0.0,0.009086237
0.0,-0.006807878
0.0,-0.013559467
0.0,0.018187042
0.0,-0.0025688126
0.0,-0.0014015409
0.0,-0.0040234495
0.0,0.006794051
0.0,-0.0035962816
0.0,-0.02287468
0.0,0.010292911
0.0,0.0015678067
0.0,-0.0025815137
0.0,0.0005539551
